Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Discount Category,Profit Margin,Year-Month
2022-03-14,Paul MacDonald,Chile,Puente Alto,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,Site Analytics,203.184,2,0.2,15.2388,Low,0.075,2022-03
2021-05-31,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Support,58.38,7,0.0,26.271,Low,0.45,2021-05
2021-05-31,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Support,105.52,4,0.0,48.5392,Low,0.46,2021-05
2021-05-31,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Marketing Suite - Gold,80.88,6,0.0,21.0288,Low,0.26,2021-05
2021-05-28,Sean Bower,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,6.63,3,0.0,1.7901,Low,0.27,2021-05
2020-03-01,Anthony Sanderson,Canada,Toronto,AMER,NAMER,American Express,1005,Finance,SMB,FinanceHub,457.568,2,0.2,51.4764,Low,0.1125,2020-03
2022-11-21,Stewart Marshall,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,FinanceHub,14.62,2,0.0,6.8714,Low,0.47000000000000003,2022-11
2022-11-21,Stewart Marshall,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,Site Analytics,944.93,7,0.0,236.2325,Low,0.25,2022-11
2022-05-12,Joanne Carr,United States,New York City,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Support,5.98,1,0.0,2.691,Low,0.44999999999999996,2022-05
2021-12-28,Angela Davies,France,Paris,EMEA,EU-WEST,Kroger,1057,Retail,SMB,Data Smasher,54.384,2,0.2,1.3596,Low,0.024999999999999998,2021-12
2022-11-17,William Alsop,New Zealand,Wellington,APJ,ANZ,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack - Gold,28.4,5,0.0,13.348,Low,0.47000000000000003,2022-11
2022-11-08,Owen Watson,Canada,Toronto,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,ContactMatcher,27.68,2,0.2,9.688,Low,0.35000000000000003,2022-11
2020-09-08,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,9.936,3,0.2,2.7324,Low,0.275,2020-09
2020-09-08,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Big Ol Database,8159.952,8,0.4,-1359.992,Low,-0.16666666666666666,2020-09
2020-09-08,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Marketing Suite - Gold,275.928,3,0.2,-58.6347,Low,-0.21250000000000002,2020-09
2020-09-08,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,FinanceHub,1740.06,9,0.3,-24.858,Low,-0.014285714285714287,2020-09
2020-09-08,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,32.064,6,0.2,6.8136,Low,0.2125,2020-09
2020-09-08,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,OneView,177.98,5,0.8,-453.849,High,-2.5500000000000003,2020-09
2020-09-08,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Site Analytics,143.976,3,0.2,8.9985,Low,0.0625,2020-09
2020-08-05,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,20.94,3,0.0,9.8418,Low,0.4699999999999999,2020-08
2020-08-05,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,110.96,2,0.0,53.2608,Low,0.48000000000000004,2020-08
2020-08-05,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,FinanceHub,340.144,7,0.2,21.259,Low,0.0625,2020-08
2020-09-14,Gabrielle Ogden,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,Strategic,OneView,52.448,2,0.8,-131.12,High,-2.5,2020-09
2020-09-14,Gabrielle Ogden,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,Strategic,FinanceHub,20.16,4,0.2,6.552,Low,0.32499999999999996,2020-09
2023-04-22,Justin Randall,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,SMB,OneView,97.264,4,0.8,-243.16,High,-2.5,2023-04
2021-11-21,Anne Lee,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,FinanceHub,396.802,7,0.3,-11.3372,Low,-0.028571428571428567,2021-11
2021-11-21,Anne Lee,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,Support,15.88,5,0.2,-3.7715,Low,-0.2375,2021-11
2021-12-15,Jack Graham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,Enterprise,ChatBot Plugin,3.28,1,0.0,1.4104,Low,0.43000000000000005,2021-12
2020-12-05,Sophie Henderson,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,Strategic,Marketing Suite - Gold,24.816,2,0.2,1.8612,Low,0.075,2020-12
2020-12-05,Sophie Henderson,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,Strategic,Data Smasher,408.744,7,0.2,76.6395,Low,0.18749999999999997,2020-12
2020-11-19,Brian Short,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,503.96,4,0.0,131.0296,Low,0.26,2020-11
2020-11-19,Brian Short,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,149.95,5,0.0,41.986,Low,0.28,2020-11
2020-11-19,Brian Short,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Data Smasher,29.0,2,0.0,7.25,Low,0.25,2020-11
2022-11-29,Samantha Lawrence,Saudi Arabia,Riyadh,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,7.16,2,0.0,3.4368,Low,0.48,2022-11
2020-08-26,Una Hudson,United States,Raleigh,AMER,NAMER,AT&T,1010,Communications,Enterprise,Data Smasher,176.8,8,0.0,22.984,Low,0.13,2020-08
2022-07-17,Kimberly North,Japan,Tokyo,APJ,JAPN,Carrefour,1048,Retail,Strategic,Marketing Suite - Gold,37.224,3,0.2,3.7224,Low,0.1,2022-07
2022-07-17,Kimberly North,Japan,Saitama,APJ,JAPN,Carrefour,1048,Retail,Strategic,Support,20.016,3,0.2,6.255,Low,0.3125,2022-07
2021-10-12,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,899.136,4,0.2,112.392,Low,0.125,2021-10
2021-10-12,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Site Analytics,71.76,6,0.0,20.0928,Low,0.27999999999999997,2021-10
2021-10-12,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Support,51.84,8,0.0,24.8832,Low,0.4799999999999999,2021-10
2021-10-12,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,626.352,3,0.2,46.9764,Low,0.075,2021-10
2021-10-12,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,19.9,5,0.0,6.567,Low,0.33,2021-10
2021-10-31,Jonathan Clark,United States,Providence,AMER,NAMER,Allstate,1003,Finance,Strategic,SaaS Connector Pack - Gold,14.28,7,0.0,6.7116,Low,0.47000000000000003,2021-10
2020-03-21,Kevin Vaughan,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,7.408,2,0.2,1.2038,Low,0.16249999999999998,2020-03
2020-03-21,Kevin Vaughan,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,6.048,3,0.2,1.5876,Low,0.26249999999999996,2020-03
2023-11-07,Madeleine Smith,Argentina,Córdoba,AMER,LATAM,BMW,1039,Manufacturing,Enterprise,Marketing Suite - Gold,46.26,3,0.0,12.0276,Low,0.26,2023-11
2023-07-07,Diana Ince,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,Strategic,ContactMatcher,2.946,2,0.7,-2.2586,High,-0.7666666666666666,2023-07
2023-07-07,Diana Ince,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,Strategic,Support,16.056,3,0.2,5.8203,Low,0.36249999999999993,2023-07
2023-06-25,Tracey Knox,Mexico,Guadalajara,AMER,LATAM,Gazprom,1027,Energy,SMB,Support,21.744,3,0.2,6.795,Low,0.3125,2023-06
2020-08-03,Michelle McLean,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,ContactMatcher,218.75,2,0.5,-161.875,Low,-0.74,2020-08
2020-08-03,Michelle McLean,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,OneView,2.6,1,0.2,0.2925,Low,0.11249999999999999,2020-08
2023-12-18,Diana Bell,Japan,Aichi,APJ,JAPN,Sprint Nextel,1081,Communications,SMB,OneView,66.284,2,0.8,-178.9668,High,-2.6999999999999997,2023-12
2023-06-04,Jan Clark,South Africa,Cape Town,EMEA,MEA,Samsung Electronics,1015,Tech,Strategic,SaaS Connector Pack,35.168,7,0.2,9.6712,Low,0.275,2023-06
2023-12-10,Pippa Smith,United States,Oklahoma City,AMER,NAMER,Johnson & Johnson,1055,Healthcare,SMB,Site Analytics,444.768,4,0.2,44.4768,Low,0.1,2023-12
2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,83.92,4,0.0,5.8744,Low,0.06999999999999999,2023-12
2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Site Analytics,131.98,2,0.0,35.6346,Low,0.27,2023-12
2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,15.92,4,0.0,7.4824,Low,0.47000000000000003,2023-12
2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Storage,52.29,9,0.0,16.2099,Low,0.31000000000000005,2023-12
2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,91.99,1,0.0,3.6796,Low,0.04000000000000001,2023-12
2021-02-09,Irene Smith,Japan,Aichi,APJ,JAPN,Toyota Motor,1087,Manufacturing,Strategic,Data Smasher,20.8,2,0.2,6.5,Low,0.3125,2021-02
2021-01-02,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,FinanceHub,23.68,2,0.2,8.88,Low,0.37500000000000006,2021-01
2021-01-02,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite,452.45,5,0.5,-244.323,Low,-0.54,2021-01
2021-01-02,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Site Analytics,62.982,3,0.4,-14.6958,Low,-0.23333333333333334,2021-01
2021-01-02,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Big Ol Database,1188.0,9,0.7,-950.4,High,-0.7999999999999999,2021-01
2021-01-02,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,89.584,2,0.2,4.4792,Low,0.049999999999999996,2021-01
2022-10-29,Bella Mackenzie,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Marketing Suite - Gold,93.06,6,0.0,26.0568,Low,0.27999999999999997,2022-10
2022-10-29,Bella Mackenzie,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Site Analytics,302.376,3,0.2,22.6782,Low,0.07500000000000001,2022-10
2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Storage,5.584,2,0.2,1.8148,Low,0.325,2021-12
2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Support,22.704,6,0.2,8.2302,Low,0.3625,2021-12
2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,ContactMatcher,19.776,4,0.7,-13.8432,High,-0.7,2021-12
2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,SaaS Connector Pack,72.704,4,0.2,19.0848,Low,0.26250000000000007,2021-12
2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Big Ol Database,479.988,4,0.7,-383.9904,High,-0.8,2021-12
2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,ChatBot Plugin,27.168,2,0.2,2.7168,Low,0.1,2021-12
2021-08-09,Joe Ross,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,ChatBot Plugin,2.2,1,0.0,0.968,Low,0.43999999999999995,2021-08
2021-08-09,Joe Ross,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,ContactMatcher,622.45,5,0.0,136.939,Low,0.21999999999999997,2021-08
2021-08-09,Joe Ross,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,21.98,1,0.0,0.2198,Low,0.01,2021-08
2021-02-28,Carolyn Murray,South Africa,Johannesburg,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,FinanceHub,161.568,2,0.2,-28.2744,Low,-0.175,2021-02
2021-02-28,Carolyn Murray,South Africa,Johannesburg,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,FinanceHub,389.696,8,0.2,43.8408,Low,0.1125,2021-02
2020-09-13,Lily Paterson,Sweden,Stockholm,EMEA,NOR,Carrefour,1048,Retail,Strategic,ContactMatcher,18.648,7,0.7,-12.432,High,-0.6666666666666667,2020-09
2023-04-08,Bernadette Nolan,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,233.86,2,0.45,-102.048,Low,-0.43636363636363634,2023-04
2023-04-08,Bernadette Nolan,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,620.6145,3,0.45,-248.2458,Low,-0.39999999999999997,2023-04
2023-04-08,Bernadette Nolan,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,5.328,2,0.7,-3.552,High,-0.6666666666666666,2023-04
2023-04-08,Bernadette Nolan,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,SaaS Connector Pack,258.072,3,0.2,0.0,Low,0.0,2023-04
2023-04-08,Bernadette Nolan,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,Data Smasher,617.976,3,0.2,-7.7247,Low,-0.0125,2023-04
2023-11-13,William Skinner,United States,Rochester,AMER,NAMER,Merck,1064,Healthcare,Strategic,Support,10.56,2,0.0,4.752,Low,0.44999999999999996,2023-11
2022-06-05,Trevor Langdon,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,Support,25.92,5,0.2,9.396,Low,0.3625,2022-06
2022-06-05,Trevor Langdon,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,SaaS Connector Pack,419.68,5,0.6,-356.728,High,-0.85,2022-06
2022-06-05,Trevor Langdon,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,SaaS Connector Pack,11.688,3,0.6,-4.6752,High,-0.4,2022-06
2022-06-05,Trevor Langdon,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,Site Analytics,31.984,2,0.2,11.1944,Low,0.35,2022-06
2022-06-05,Trevor Langdon,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,ContactMatcher,177.225,5,0.5,-120.513,Low,-0.68,2022-06
2022-06-05,Trevor Langdon,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,SaaS Connector Pack,4.044,3,0.6,-2.8308,High,-0.7000000000000001,2022-06
2022-06-05,Trevor Langdon,Australia,Sydney,APJ,ANZ,Target,1085,Retail,SMB,ChatBot Plugin,7.408,2,0.2,1.2038,Low,0.16249999999999998,2022-06
2020-06-01,Luke Terry,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,FinanceHub,2001.86,7,0.0,580.5394,Low,0.29000000000000004,2020-06
2020-06-01,Luke Terry,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Marketing Suite - Gold,166.72,2,0.0,41.68,Low,0.25,2020-06
2020-06-01,Luke Terry,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Support,47.88,6,0.0,23.94,Low,0.5,2020-06
2020-06-01,Luke Terry,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,OneView,1503.25,5,0.0,496.0725,Low,0.33,2020-06
2020-06-01,Luke Terry,Luxembourg,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Support,25.92,4,0.0,12.4416,Low,0.4799999999999999,2020-06
2022-12-11,Vanessa Davidson,United States,Los Angeles,AMER,NAMER,Cigna,1038,Healthcare,SMB,FinanceHub,321.568,2,0.2,28.1372,Low,0.08750000000000001,2022-12
2022-09-12,Penelope Nash,United States,Seattle,AMER,NAMER,Home Depot,1047,Retail,SMB,Support,7.61,1,0.0,3.5767,Low,0.47000000000000003,2022-09
2022-09-12,Penelope Nash,United States,Seattle,AMER,NAMER,Home Depot,1047,Retail,SMB,Data Smasher,3347.37,13,0.0,636.0003,Low,0.19000000000000003,2022-09
2022-12-11,Molly Rees,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,80.58,6,0.0,22.5624,Low,0.28,2022-12
2022-12-11,Molly Rees,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,SaaS Connector Pack - Gold,361.92,4,0.0,162.864,Low,0.45,2022-12
2021-11-28,Carol James,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,Strategic,SaaS Connector Pack,12.132,9,0.6,-8.4924,High,-0.7000000000000001,2021-11
2021-11-28,Carol James,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,Strategic,Marketing Suite - Gold,82.368,2,0.2,-19.5624,Low,-0.23750000000000002,2021-11
2021-11-28,Carol James,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,Strategic,Marketing Suite - Gold,53.92,5,0.2,4.044,Low,0.07499999999999998,2021-11
2021-11-28,Carol James,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,Strategic,Site Analytics,647.904,6,0.2,56.6916,Low,0.08750000000000001,2021-11
2023-12-02,Sally Davidson,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Data Smasher,20.37,3,0.0,6.9258,Low,0.33999999999999997,2023-12
2023-12-02,Sally Davidson,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,221.55,3,0.0,6.6465,Low,0.029999999999999995,2023-12
2023-12-02,Sally Davidson,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,17.52,5,0.2,6.132,Low,0.35,2023-12
2023-06-09,Simon Peters,Japan,Tokyo,APJ,JAPN,Pemex,1058,Energy,Strategic,OneView,1.624,2,0.8,-4.466,High,-2.75,2023-06
2020-09-19,Charles Hart,Japan,Tokyo,APJ,JAPN,HonHai Precision Industry,1033,Tech,Strategic,Big Ol Database,3059.982,3,0.4,-509.997,Low,-0.16666666666666669,2020-09
2020-09-19,Charles Hart,Japan,Tokyo,APJ,JAPN,HonHai Precision Industry,1033,Tech,Strategic,Big Ol Database,2519.958,7,0.4,-251.9958,Low,-0.09999999999999999,2020-09
2022-06-07,Lucas Mathis,Australia,Sydney,APJ,ANZ,Lowes,1060,Retail,SMB,Site Analytics,328.224,4,0.2,28.7196,Low,0.08750000000000001,2022-06
2021-11-10,Joanne Robertson,United States,Detroit,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Data Smasher,79.9,2,0.0,35.156,Low,0.43999999999999995,2021-11
2023-06-17,Felicity King,Sweden,Stockholm,EMEA,NOR,CVS Health,1026,Retail,Strategic,ChatBot Plugin,14.016,3,0.2,4.7304,Low,0.3375,2023-06
2022-01-22,Sonia Ince,Argentina,Córdoba,AMER,LATAM,Daimler,1052,Transportation,SMB,Storage,7.56,6,0.0,0.3024,Low,0.04,2022-01
2023-12-10,Thomas Peters,Mexico,Guadalajara,AMER,LATAM,Amazon,1004,Tech,Strategic,Marketing Suite - Gold,37.208,1,0.2,-7.4416,Low,-0.2,2023-12
2023-12-10,Thomas Peters,Mexico,Guadalajara,AMER,LATAM,Amazon,1004,Tech,Strategic,SaaS Connector Pack - Gold,57.576,3,0.2,21.591,Low,0.375,2023-12
2023-12-29,Zoe Avery,United States,Los Angeles,AMER,NAMER,Apple,1008,Tech,Strategic,Marketing Suite - Gold,725.84,4,0.0,210.4936,Low,0.29,2023-12
2021-07-30,Angela Parsons,United States,Los Angeles,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,Data Smasher,209.93,7,0.0,92.3692,Low,0.44,2021-07
2021-07-30,Angela Parsons,United States,Los Angeles,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,SaaS Connector Pack,5.28,3,0.0,2.3232,Low,0.43999999999999995,2021-07
2021-07-30,Angela Parsons,United States,Los Angeles,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,ContactMatcher,10.92,3,0.2,4.095,Low,0.375,2021-07
2023-09-17,Luke Jones,United States,Lafayette,AMER,NAMER,Lowes,1060,Retail,Strategic,Support,8.82,2,0.0,4.0572,Low,0.45999999999999996,2023-09
2023-09-17,Luke Jones,United States,Lafayette,AMER,NAMER,Lowes,1060,Retail,Strategic,ChatBot Plugin,5.98,1,0.0,1.5548,Low,0.25999999999999995,2023-09
2023-10-14,Isaac Hart,France,Paris,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,Support,11.648,2,0.2,4.0768,Low,0.35000000000000003,2023-10
2023-10-14,Isaac Hart,France,Paris,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,Support,18.176,4,0.2,5.9072,Low,0.325,2023-10
2023-10-14,Isaac Hart,France,Paris,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,Marketing Suite - Gold,59.712,6,0.2,5.9712,Low,0.09999999999999999,2023-10
2023-10-14,Isaac Hart,France,Paris,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,FinanceHub,24.84,3,0.2,8.694,Low,0.35000000000000003,2023-10
2021-09-26,Natalie Sanderson,Japan,Tokyo,APJ,JAPN,Aetna,1002,Healthcare,SMB,ContactMatcher,2.08,5,0.8,-3.432,High,-1.65,2021-09
2021-09-26,Natalie Sanderson,Japan,Tokyo,APJ,JAPN,Aetna,1002,Healthcare,SMB,Site Analytics,1114.4,7,0.2,376.11,Low,0.33749999999999997,2021-09
2021-11-02,Nicola Pullman,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ContactMatcher,1038.84,5,0.2,51.942,Low,0.05,2021-11
2021-09-26,Neil Gill,Belgium,Brussels,EMEA,EU-WEST,Intel,1051,Tech,SMB,Support,141.76,5,0.2,47.844,Low,0.3375,2021-09
2021-09-26,Neil Gill,Belgium,Brussels,EMEA,EU-WEST,Intel,1051,Tech,SMB,Data Smasher,239.8,5,0.2,47.96,Low,0.19999999999999998,2021-09
2021-09-26,Neil Gill,Belgium,Brussels,EMEA,EU-WEST,Intel,1051,Tech,SMB,Support,31.104,6,0.2,10.8864,Low,0.35000000000000003,2021-09
2022-12-19,Faith Harris,Germany,Munich,EMEA,EU-WEST,Verizon Communications,1094,Communications,Strategic,ContactMatcher,254.058,7,0.7,-169.372,High,-0.6666666666666667,2022-12
2022-12-19,Faith Harris,Germany,Munich,EMEA,EU-WEST,Verizon Communications,1094,Communications,Strategic,OneView,194.528,2,0.2,24.316,Low,0.125,2022-12
2022-12-19,Faith Harris,Germany,Munich,EMEA,EU-WEST,Verizon Communications,1094,Communications,Strategic,Support,961.48,5,0.2,-204.3145,Low,-0.2125,2022-12
2022-11-21,Thomas Roberts,Mexico,Mexico City,AMER,LATAM,Siemens,1043,Manufacturing,Enterprise,Storage,19.096,7,0.2,6.6836,Low,0.35000000000000003,2022-11
2022-11-21,Thomas Roberts,Mexico,Mexico City,AMER,LATAM,Siemens,1043,Manufacturing,Enterprise,FinanceHub,18.496,8,0.2,6.2424,Low,0.3375,2022-11
2022-11-21,Thomas Roberts,Mexico,Mexico City,AMER,LATAM,Siemens,1043,Manufacturing,Enterprise,Data Smasher,255.984,2,0.2,54.3966,Low,0.2125,2022-11
2022-11-21,Thomas Roberts,Mexico,Mexico City,AMER,LATAM,Siemens,1043,Manufacturing,Enterprise,Marketing Suite,86.97,3,0.5,-48.7032,Low,-0.56,2022-11
2020-12-26,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,SaaS Connector Pack,300.416,8,0.2,78.8592,Low,0.2625,2020-12
2020-12-26,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,FinanceHub,230.352,3,0.2,20.1558,Low,0.0875,2020-12
2020-12-26,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,SaaS Connector Pack,218.352,3,0.2,-24.5646,Low,-0.11249999999999999,2020-12
2020-12-26,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,ContactMatcher,78.6,5,0.7,-62.88,High,-0.8,2020-12
2020-12-26,Lillian Hodges,Russia,St Petersburg,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,Storage,27.552,3,0.2,9.2988,Low,0.3375,2020-12
2022-10-29,Tim Morrison,Argentina,Buenos Aires,AMER,LATAM,General Motors,1041,Manufacturing,Strategic,Support,32.4,5,0.0,15.552,Low,0.48,2022-10
2022-10-29,Tim Morrison,Argentina,Buenos Aires,AMER,LATAM,General Motors,1041,Manufacturing,Strategic,Marketing Suite - Gold,1082.48,8,0.0,10.8248,Low,0.01,2022-10
2022-10-29,Tim Morrison,Argentina,Buenos Aires,AMER,LATAM,General Motors,1041,Manufacturing,Strategic,Support,56.91,3,0.0,27.3168,Low,0.48000000000000004,2022-10
2022-10-29,Tim Morrison,Argentina,Buenos Aires,AMER,LATAM,General Motors,1041,Manufacturing,Strategic,SaaS Connector Pack,77.6,4,0.0,38.024,Low,0.49000000000000005,2022-10
2022-10-29,Tim Morrison,Argentina,Buenos Aires,AMER,LATAM,General Motors,1041,Manufacturing,Strategic,ContactMatcher,14.28,1,0.0,6.5688,Low,0.4600000000000001,2022-10
